Stimulus,Choice1,Choice2,Choice3,Choice4,Choice5,Choice6,Choice7,Choice8,Corr,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,StartPractice.keys,StartPractice.rt,GetReadyResp.keys,GetReadyResp.rt,key_resp_2.keys,key_resp_2.corr,ElapsedTime,key_resp_2.rt,session,Participant ID,date,expName,frameRate,
../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix10.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix10Choice1.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix10Choice2.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix10Choice3.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix10Choice4.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix10Choice5.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix10Choice6.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix10Choice7.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix10Choice8.bmp,5,0,9,9,9,,,,,4,0,12.738821983337402,0.727776050567627,01,9999999,2020_Dec_04_1720,Matrices,None,
../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix11.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix11Choice1.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix11Choice2.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix11Choice3.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix11Choice4.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix11Choice5.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix11Choice6.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix11Choice7.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix11Choice8.bmp,1,0,10,10,10,,,,,4,0,13.63440203666687,0.35417699813842773,01,9999999,2020_Dec_04_1720,Matrices,None,
../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix12.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix12Choice1.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix12Choice2.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix12Choice3.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix12Choice4.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix12Choice5.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix12Choice6.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix12Choice7.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix12Choice8.bmp,2,0,11,11,11,,,,,4,0,14.863667011260986,0.686851978302002,01,9999999,2020_Dec_04_1720,Matrices,None,
../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix13.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix13choice1.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix13choice2.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix13choice3.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix13choice4.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix13choice5.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix13choice6.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix13choice7.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix13choice8.bmp,1,0,12,12,12,,,,,4,0,16.400194883346558,1.000014066696167,01,9999999,2020_Dec_04_1720,Matrices,None,
../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix14.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix14Choice1.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix14Choice2.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix14Choice3.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix14Choice4.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix14Choice5.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix14Choice6.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix14Choice7.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix14Choice8.bmp,3,0,13,13,13,,,,,4,0,17.932674884796143,0.9844820499420166,01,9999999,2020_Dec_04_1720,Matrices,None,
../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix15.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix15Choice1.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix15Choice2.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix15Choice3.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix15Choice4.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix15Choice5.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix15Choice6.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix15Choice7.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix15Choice8.bmp,2,0,14,14,14,,,,,4,0,19.081451892852783,0.6134200096130371,01,9999999,2020_Dec_04_1720,Matrices,None,
../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix16.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix16Choice1.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix16Choice2.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix16Choice3.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix16Choice4.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix16Choice5.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix16Choice6.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix16Choice7.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix16Choice8.bmp,5,0,15,15,15,,,,,4,0,20.37390398979187,0.7599120140075684,01,9999999,2020_Dec_04_1720,Matrices,None,
../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix17.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix17choice1.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix17choice2.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix17choice3.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix17choice4.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix17choice5.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix17choice6.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix17choice7.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix17choice8.bmp,6,0,16,16,16,,,,,4,0,21.807368993759155,0.8127689361572266,01,9999999,2020_Dec_04_1720,Matrices,None,
../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix18.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix18Choice1.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix18Choice2.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix18Choice3.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix18Choice4.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix18Choice5.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix18Choice6.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix18Choice7.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/altBMatrix18Choice8.bmp,4,0,17,17,17,,,,,4,1,23.302753925323486,0.7961478233337402,01,9999999,2020_Dec_04_1720,Matrices,None,
../../CompanionFolderForCognitiveTasks/MatricesImages/matrix1.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix1choice1.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix1choice2.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix1choice3.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix1choice4.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix1choice5.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix1choice6.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix1choice7.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix1choice8.bmp,5,0,18,18,18,,,,,4,0,24.811774969100952,0.8421449661254883,01,9999999,2020_Dec_04_1720,Matrices,None,
../../CompanionFolderForCognitiveTasks/MatricesImages/matrix2.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix2choice1.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix2choice2.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix2choice3.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix2choice4.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix2choice5.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix2choice6.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix2choice7.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix2choice8.bmp,7,0,19,19,19,,,,,4,0,26.56107997894287,0.991844892501831,01,9999999,2020_Dec_04_1720,Matrices,None,
../../CompanionFolderForCognitiveTasks/MatricesImages/matrix3.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix3choice1.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix3choice2.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix3choice3.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix3choice4.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix3choice5.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix3choice6.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix3choice7.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix3choice8.bmp,3,0,20,20,20,,,,,4,0,27.99386692047119,0.7671961784362793,01,9999999,2020_Dec_04_1720,Matrices,None,
../../CompanionFolderForCognitiveTasks/MatricesImages/matrix4.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix4choice1.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix4choice2.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix4choice3.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix4choice4.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix4choice5.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix4choice6.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix4choice7.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix4choice8.bmp,6,0,21,21,21,,,,,4,0,29.532739877700806,0.8805539608001709,01,9999999,2020_Dec_04_1720,Matrices,None,
../../CompanionFolderForCognitiveTasks/MatricesImages/matrix5.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix5choice1.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix5choice2.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix5choice3.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix5choice4.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix5choice5.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix5choice6.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix5choice7.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix5choice8.bmp,8,0,22,22,22,,,,,4,0,32.0684859752655,1.928231954574585,01,9999999,2020_Dec_04_1720,Matrices,None,
../../CompanionFolderForCognitiveTasks/MatricesImages/matrix6.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix6choice1.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix6choice2.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix6choice3.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix6choice4.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix6choice5.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix6choice6.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix6choice7.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix6choice8.bmp,5,0,23,23,23,,,,,4,0,33.83515405654907,1.1055328845977783,01,9999999,2020_Dec_04_1720,Matrices,None,
../../CompanionFolderForCognitiveTasks/MatricesImages/matrix7.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix7choice1.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix7choice2.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix7choice3.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix7choice4.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix7choice5.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix7choice6.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix7choice7.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix7choice8.bmp,2,0,24,24,24,,,,,4,0,35.271738052368164,0.785599946975708,01,9999999,2020_Dec_04_1720,Matrices,None,
../../CompanionFolderForCognitiveTasks/MatricesImages/matrix8.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix8choice1.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix8choice2.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix8choice3.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix8choice4.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix8choice5.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix8choice6.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix8choice7.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix8choice8.bmp,2,0,25,25,25,,,,,4,0,36.65002989768982,0.6644411087036133,01,9999999,2020_Dec_04_1720,Matrices,None,
../../CompanionFolderForCognitiveTasks/MatricesImages/matrix9.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix9choice1.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix9choice2.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix9choice3.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix9choice4.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix9choice5.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix9choice6.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix9choice7.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix9choice8.bmp,6,0,26,26,26,,,,,4,0,38.00146198272705,0.7015590667724609,01,9999999,2020_Dec_04_1720,Matrices,None,
../../CompanionFolderForCognitiveTasks/MatricesImages/matrix10.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix10choice1.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix10choice2.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix10choice3.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix10choice4.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix10choice5.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix10choice6.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix10choice7.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix10choice8.bmp,3,0,27,27,27,,,,,4,0,39.5326828956604,0.896791934967041,01,9999999,2020_Dec_04_1720,Matrices,None,
../../CompanionFolderForCognitiveTasks/MatricesImages/matrix11.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix11choice1.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix11choice2.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix11choice3.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix11choice4.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix11choice5.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix11choice6.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix11choice7.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix11choice8.bmp,8,0,28,28,28,,,,,4,0,40.93303298950195,0.796720027923584,01,9999999,2020_Dec_04_1720,Matrices,None,
../../CompanionFolderForCognitiveTasks/MatricesImages/matrix12.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix12choice1.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix12choice2.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix12choice3.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix12choice4.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix12choice5.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix12choice6.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix12choice7.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix12choice8.bmp,6,0,29,29,29,,,,,4,0,42.39386606216431,0.7972538471221924,01,9999999,2020_Dec_04_1720,Matrices,None,
../../CompanionFolderForCognitiveTasks/MatricesImages/matrix14.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix14choice1.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix14choice2.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix14choice3.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix14choice4.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix14choice5.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix14choice6.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix14choice7.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix14choice8.bmp,7,0,30,30,30,,,,,4,0,43.8512179851532,0.8672711849212646,01,9999999,2020_Dec_04_1720,Matrices,None,
../../CompanionFolderForCognitiveTasks/MatricesImages/matrix15.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix15choice1.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix15choice2.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix15choice3.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix15choice4.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix15choice5.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix15choice6.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix15choice7.bmp,../../CompanionFolderForCognitiveTasks/MatricesImages/matrix15choice8.bmp,6,0,31,31,31,,,,,4,0,45.164944887161255,0.6412780284881592,01,9999999,2020_Dec_04_1720,Matrices,None,
